url,main_product,product_description,main_product_price,product_code,size,unit,variant_price
https://onlinestore.anton.lk/products/clear-hose/clear-hose-clear-hose,Clear Hose,"Anton’s Clear Hose offers transparency and versatility for various applications. With a clear design for easy fluid monitoring, this durable and flexible hose is perfect for tasks like liquid transfer and water system connections. Its kink-resistant construction ensures reliable performance, making it an ideal choice for both home and light-duty industrial use. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1697.0,75597,"5/16""",NOS,3165.0
https://onlinestore.anton.lk/products/clear-hose/clear-hose-clear-hose,Clear Hose,"Anton’s Clear Hose offers transparency and versatility for various applications. With a clear design for easy fluid monitoring, this durable and flexible hose is perfect for tasks like liquid transfer and water system connections. Its kink-resistant construction ensures reliable performance, making it an ideal choice for both home and light-duty industrial use. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1697.0,75598,"1""",NOS,21794.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91405,63MM x 90°,NOS,1011.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91406,63MM x 45°,NOS,1011.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91407,63MM x 11.25°,NOS,1011.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91408,63MM x 22.5°,NOS,1011.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91375,90MM x 90°,NOS,3802.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91410,90MM x 11.25°,NOS,3802.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91411,90MM x 22.5°,NOS,3802.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91412,90MM x 45°,NOS,3802.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91376,110MM x 22.5°,NOS,5602.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91377,110MM x 45°,NOS,5602.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91378,110MM x 90°,NOS,5602.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91379,110MM x 11.25°,NOS,5602.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91381,160MM x 22.5°,NOS,15575.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91382,160MM x 45°,NOS,15575.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91383,160MM x 90°,NOS,15575.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91384,160MM x 11.25°,NOS,15575.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91386,225MM x 90°,NOS,34840.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91388,225MM x 22.5°,NOS,34840.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91390,225MM x 45°,NOS,34840.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91392,225MM x 11.25°,NOS,34840.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91396,280MM x 22.5°,NOS,98188.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91397,280MM x 45°,NOS,98188.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91398,280MM x 90°,NOS,98188.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91399,280MM x 11.25°,NOS,98188.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91400,315MM x 22.5°,NOS,98592.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91402,315MM x 90°,NOS,98592.0
https://onlinestore.anton.lk/products/fabricated-fittings/fabricated-fittings-bends-be,Fabricated Fittings Bends (BE),"Anton's Fabricated Fittings, part of the Pipes and Fittings series, are expertly crafted for reliable connections in fluid conveyance systems. These fittings are made from high-quality materials, ensuring durability and resistance to environmental factors. With precision engineering, Anton's Fabricated Fittings provide secure and efficient solutions for various piping applications in residential, commercial, and industrial settings. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",1011.0,91403,315MM x 11.25°,NOS,98592.0
https://onlinestore.anton.lk/products/square-netz/square-netz-netz-10,Square Netz,"Anton's Square Netz is a robust square-shaped mesh designed for diverse applications. With a focus on durability and versatility, this mesh is suitable for insect guard, shading for flower plants, ceramic packaging, pond/well cover, and other industrial uses. The square design enhances stability and strength, making Square Netz an excellent choice for demanding projects. Explore the reliability and flexibility offered by this product within the Netz category. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",0.0,Netz 10,,LKR,0.0
https://onlinestore.anton.lk/products/square-netz/square-netz-netz-10,Square Netz,"Anton's Square Netz is a robust square-shaped mesh designed for diverse applications. With a focus on durability and versatility, this mesh is suitable for insect guard, shading for flower plants, ceramic packaging, pond/well cover, and other industrial uses. The square design enhances stability and strength, making Square Netz an excellent choice for demanding projects. Explore the reliability and flexibility offered by this product within the Netz category. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",0.0,Netz 11,,LKR,9983.0
https://onlinestore.anton.lk/products/square-netz/square-netz-netz-10,Square Netz,"Anton's Square Netz is a robust square-shaped mesh designed for diverse applications. With a focus on durability and versatility, this mesh is suitable for insect guard, shading for flower plants, ceramic packaging, pond/well cover, and other industrial uses. The square design enhances stability and strength, making Square Netz an excellent choice for demanding projects. Explore the reliability and flexibility offered by this product within the Netz category. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",0.0,Netz 12,,LKR,12375.0
https://onlinestore.anton.lk/products/square-netz/square-netz-netz-10,Square Netz,"Anton's Square Netz is a robust square-shaped mesh designed for diverse applications. With a focus on durability and versatility, this mesh is suitable for insect guard, shading for flower plants, ceramic packaging, pond/well cover, and other industrial uses. The square design enhances stability and strength, making Square Netz an excellent choice for demanding projects. Explore the reliability and flexibility offered by this product within the Netz category. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",0.0,Netz 13,,LKR,13041.0
https://onlinestore.anton.lk/products/square-netz/square-netz-netz-10,Square Netz,"Anton's Square Netz is a robust square-shaped mesh designed for diverse applications. With a focus on durability and versatility, this mesh is suitable for insect guard, shading for flower plants, ceramic packaging, pond/well cover, and other industrial uses. The square design enhances stability and strength, making Square Netz an excellent choice for demanding projects. Explore the reliability and flexibility offered by this product within the Netz category. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",0.0,Netz 16,,LKR,11208.0
https://onlinestore.anton.lk/products/square-netz/square-netz-netz-10,Square Netz,"Anton's Square Netz is a robust square-shaped mesh designed for diverse applications. With a focus on durability and versatility, this mesh is suitable for insect guard, shading for flower plants, ceramic packaging, pond/well cover, and other industrial uses. The square design enhances stability and strength, making Square Netz an excellent choice for demanding projects. Explore the reliability and flexibility offered by this product within the Netz category. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",0.0,Netz 17,,LKR,13887.0
https://onlinestore.anton.lk/products/square-netz/square-netz-netz-10,Square Netz,"Anton's Square Netz is a robust square-shaped mesh designed for diverse applications. With a focus on durability and versatility, this mesh is suitable for insect guard, shading for flower plants, ceramic packaging, pond/well cover, and other industrial uses. The square design enhances stability and strength, making Square Netz an excellent choice for demanding projects. Explore the reliability and flexibility offered by this product within the Netz category. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",0.0,Netz 20,,LKR,13591.0
https://onlinestore.anton.lk/products/drainage-fittings/drainage-fittings-wash-out,Drainage Fittings,"Anton presents Drainage Fittings, meticulously designed for effective water drainage systems. As part of the Non-Pressure Pipes & Fittings category, these fittings ensure seamless connections and reliable performance. Manufactured with durable materials, these fittings resist corrosion and provide long-lasting functionality. Discover our innovative additions of our drainage fittings lineup sewerage joint with cleaning door both sides R/R, sewerage bend with cleaning door both sides R/R, sewerage ‘Y’ junction with cleaning door both sides R/R, and sewerage ‘Y’ junction with cleaning door three sides R/R, all designed to simplify pipe maintenance. Choose Anton's Drainage Fittings for efficient and trouble-free drainage solutions. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",253.0,63910,CHAMPAGNE,NOS,253.0
https://onlinestore.anton.lk/products/drainage-fittings/drainage-fittings-wash-out,Drainage Fittings,"Anton presents Drainage Fittings, meticulously designed for effective water drainage systems. As part of the Non-Pressure Pipes & Fittings category, these fittings ensure seamless connections and reliable performance. Manufactured with durable materials, these fittings resist corrosion and provide long-lasting functionality. Discover our innovative additions of our drainage fittings lineup sewerage joint with cleaning door both sides R/R, sewerage bend with cleaning door both sides R/R, sewerage ‘Y’ junction with cleaning door both sides R/R, and sewerage ‘Y’ junction with cleaning door three sides R/R, all designed to simplify pipe maintenance. Choose Anton's Drainage Fittings for efficient and trouble-free drainage solutions. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",253.0,63911,WHITE,NOS,253.0
https://onlinestore.anton.lk/products/drainage-fittings/drainage-fittings-wash-out,Drainage Fittings,"Anton presents Drainage Fittings, meticulously designed for effective water drainage systems. As part of the Non-Pressure Pipes & Fittings category, these fittings ensure seamless connections and reliable performance. Manufactured with durable materials, these fittings resist corrosion and provide long-lasting functionality. Discover our innovative additions of our drainage fittings lineup sewerage joint with cleaning door both sides R/R, sewerage bend with cleaning door both sides R/R, sewerage ‘Y’ junction with cleaning door both sides R/R, and sewerage ‘Y’ junction with cleaning door three sides R/R, all designed to simplify pipe maintenance. Choose Anton's Drainage Fittings for efficient and trouble-free drainage solutions. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",253.0,63912,BLACK,NOS,253.0
https://onlinestore.anton.lk/products/drainage-fittings/drainage-fittings-wash-out,Drainage Fittings,"Anton presents Drainage Fittings, meticulously designed for effective water drainage systems. As part of the Non-Pressure Pipes & Fittings category, these fittings ensure seamless connections and reliable performance. Manufactured with durable materials, these fittings resist corrosion and provide long-lasting functionality. Discover our innovative additions of our drainage fittings lineup sewerage joint with cleaning door both sides R/R, sewerage bend with cleaning door both sides R/R, sewerage ‘Y’ junction with cleaning door both sides R/R, and sewerage ‘Y’ junction with cleaning door three sides R/R, all designed to simplify pipe maintenance. Choose Anton's Drainage Fittings for efficient and trouble-free drainage solutions. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",253.0,63913,GREEN,NOS,253.0
https://onlinestore.anton.lk/products/drainage-fittings/drainage-fittings-wash-out,Drainage Fittings,"Anton presents Drainage Fittings, meticulously designed for effective water drainage systems. As part of the Non-Pressure Pipes & Fittings category, these fittings ensure seamless connections and reliable performance. Manufactured with durable materials, these fittings resist corrosion and provide long-lasting functionality. Discover our innovative additions of our drainage fittings lineup sewerage joint with cleaning door both sides R/R, sewerage bend with cleaning door both sides R/R, sewerage ‘Y’ junction with cleaning door both sides R/R, and sewerage ‘Y’ junction with cleaning door three sides R/R, all designed to simplify pipe maintenance. Choose Anton's Drainage Fittings for efficient and trouble-free drainage solutions. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",253.0,64124,GREY,NOS,253.0
https://onlinestore.anton.lk/products/drainage-fittings/drainage-fittings-floor-trap,Floor Trap,"Anton presents Drainage Fittings, meticulously designed for effective water drainage systems. As part of the Non-Pressure Pipes & Fittings category, these fittings ensure seamless connections and reliable performance. Manufactured with durable materials, these fittings resist corrosion and provide long-lasting functionality. Discover our innovative additions of our drainage fittings lineup sewerage joint with cleaning door both sides R/R, sewerage bend with cleaning door both sides R/R, sewerage ‘Y’ junction with cleaning door both sides R/R, and sewerage ‘Y’ junction with cleaning door three sides R/R, all designed to simplify pipe maintenance. Choose Anton's Drainage Fittings for efficient and trouble-free drainage solutions. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",982.0,10832,,NOS,982.0
https://onlinestore.anton.lk/products/pressure-fittings/pressure-fittings-clamp-saddle,Clamp Saddle,"Anton's Pressure Fittings, part of the Pressure Pipes & Fittings series, are designed for secure connections in pressure applications. Crafted with precision and using high-quality materials, these fittings ensure durability and reliable performance. Whether used in industrial processes or residential plumbing, Anton’s Pressure Fittings provide a robust solution for maintaining the integrity of fluid conveyance systems, with the added assurance of SLS (Sri Lanka Standards) 659 certification. Anton is your go-to source for accessories that elevate the performance and lifespan of your home or space, providing peace of mind and lasting satisfaction. Anton is dedicated to providing top-notch quality across all our ranges. Elevate your projects with the assurance of durability – shop Anton now!",924.0,98337,40MM X 20MM,NOS,2460.0
